epoch,loss,r2_score,val_loss,val_r2_score
104,1.2554584741592407,0.9995915293693542,0.9951371550559998,0.9995288848876953
105,1.1791150569915771,0.9996163845062256,0.8423592448234558,0.9996012449264526
106,1.1500033140182495,0.9996258616447449,0.9214339256286621,0.9995638132095337
107,1.2825844287872314,0.9995827078819275,0.8072428703308105,0.999617874622345
108,1.16221284866333,0.9996218681335449,0.8512101173400879,0.9995970129966736
109,1.1622047424316406,0.9996218681335449,0.860127329826355,0.9995928406715393
110,1.1554516553878784,0.9996240735054016,0.6242055892944336,0.9997044801712036
111,0.9783486723899841,0.9996817111968994,0.5294489860534668,0.9997493624687195
112,0.9536586999893188,0.9996896982192993,0.4594561457633972,0.9997825026512146
113,0.8609476685523987,0.9997198581695557,0.48055869340896606,0.9997724890708923
114,0.7689752578735352,0.9997497797012329,0.593462347984314,0.9997190237045288
115,0.8024380803108215,0.9997389316558838,0.4836360216140747,0.9997710585594177
116,0.7342971563339233,0.9997611045837402,0.37288761138916016,0.9998234510421753
117,0.7289561033248901,0.9997628331184387,0.354303777217865,0.999832272529602
118,0.725925087928772,0.9997637867927551,0.4082149863243103,0.9998067617416382
119,0.6581536531448364,0.999785840511322,0.5310360193252563,0.9997485876083374
120,0.6641359925270081,0.9997839331626892,0.46133071184158325,0.999781608581543
121,0.6089603304862976,0.9998018741607666,0.33076220750808716,0.999843418598175
122,0.5644852519035339,0.999816358089447,0.3002821207046509,0.9998578429222107
123,0.5454756617546082,0.9998224973678589,0.32063183188438416,0.9998481869697571
124,0.4862634241580963,0.9998418092727661,0.38059693574905396,0.999819815158844
125,0.4837774932384491,0.9998425841331482,0.3539090156555176,0.9998324513435364
126,0.46233320236206055,0.9998495578765869,0.30321645736694336,0.9998564720153809
127,0.4451046884059906,0.9998551607131958,0.29454925656318665,0.9998605847358704
128,0.4466977119445801,0.9998546838760376,0.28716403245925903,0.9998640418052673
129,0.4156249761581421,0.9998647570610046,0.3068348169326782,0.9998547434806824
130,0.4103679656982422,0.9998664855957031,0.2796346843242645,0.9998676180839539
131,0.38880395889282227,0.9998735189437866,0.22557134926319122,0.9998931884765625
132,0.36604273319244385,0.9998809099197388,0.19831600785255432,0.9999061226844788
133,0.3554009199142456,0.9998843669891357,0.18825405836105347,0.9999108910560608
134,0.32841745018959045,0.9998931288719177,0.19985449314117432,0.9999054074287415
135,0.32225310802459717,0.9998951554298401,0.17547650635242462,0.9999169111251831
136,0.3099796175956726,0.99989914894104,0.13745178282260895,0.9999349117279053
137,0.30187782645225525,0.9999017715454102,0.12462345510721207,0.9999409914016724
138,0.29995909333229065,0.9999024271965027,0.13165773451328278,0.9999376535415649
139,0.2871581017971039,0.999906599521637,0.1507716029882431,0.9999286532402039
140,0.28431111574172974,0.9999074935913086,0.13885417580604553,0.9999342560768127
141,0.273518830537796,0.9999110102653503,0.11860403418540955,0.9999438524246216
142,0.2659973204135895,0.9999134540557861,0.11566987633705139,0.9999452233314514
143,0.2599695324897766,0.9999154210090637,0.1244610920548439,0.9999410510063171
144,0.24985723197460175,0.9999186992645264,0.13379144668579102,0.9999366402626038
145,0.2471090704202652,0.999919593334198,0.12497682869434357,0.999940812587738
146,0.24019958078861237,0.9999218583106995,0.11914902180433273,0.9999436140060425
147,0.23785386979579926,0.9999226331710815,0.12115256488323212,0.9999426603317261
148,0.23421742022037506,0.9999237656593323,0.1275278478860855,0.9999396204948425
149,0.22888989746570587,0.9999255537986755,0.13251003623008728,0.9999372959136963
