epoch,loss,r2_score,val_loss,val_r2_score
53,1316.0638427734375,0.5718061923980713,964.58544921875,0.5433610677719116
54,1215.7481689453125,0.6044448614120483,888.2832641601562,0.579482913017273
55,1116.2540283203125,0.6368162631988525,804.0045166015625,0.6193808317184448
56,1016.4148559570312,0.669299840927124,713.2843017578125,0.6623281240463257
57,908.2590942382812,0.7044893503189087,624.5767822265625,0.7043226957321167
58,793.8462524414062,0.7417146563529968,547.9383544921875,0.7406036257743835
59,685.7882690429688,0.7768723368644714,476.9736328125,0.7741986513137817
60,586.0582275390625,0.8093204498291016,397.1358337402344,0.811994194984436
61,487.9598388671875,0.8412376642227173,307.52496337890625,0.8544163703918457
62,391.0910949707031,0.8727548122406006,231.9822998046875,0.8901785612106323
63,311.8736572265625,0.8985289335250854,179.89109802246094,0.9148387908935547
64,248.48536682128906,0.9191529750823975,131.9373016357422,0.9375402927398682
65,181.5557098388672,0.940929114818573,101.17597961425781,0.9521028399467468
66,129.40963745117188,0.9578953385353088,83.26805114746094,0.9605805277824402
67,95.36317443847656,0.9689726829528809,59.20588684082031,0.9719716906547546
68,66.942138671875,0.978219747543335,43.88334655761719,0.9792254567146301
69,52.051570892333984,0.9830645322799683,38.7393798828125,0.9816606044769287
70,43.78368377685547,0.9857545495033264,33.62751770019531,0.9840806126594543
71,36.10328674316406,0.9882534742355347,34.10252380371094,0.9838557243347168
72,36.00670623779297,0.9882848858833313,26.778894424438477,0.9873227477073669
73,30.842905044555664,0.9899649620056152,30.352449417114258,0.9856310486793518
74,29.782573699951172,0.9903099536895752,21.795717239379883,0.9896818399429321
75,23.161027908325195,0.9924643635749817,16.75259780883789,0.9920692443847656
76,19.96645164489746,0.993503749370575,12.94830322265625,0.993870198726654
77,14.777860641479492,0.9951918721199036,11.387555122375488,0.9946090579032898
78,12.84543228149414,0.9958206415176392,8.198277473449707,0.9961189031600952
79,8.756284713745117,0.9971510767936707,8.41969108581543,0.9960140585899353
80,7.44415283203125,0.997577965259552,5.20620059967041,0.9975353479385376
81,4.669577121734619,0.9984807372093201,5.517071723937988,0.9973881840705872
82,5.663403511047363,0.9981573820114136,3.5187277793884277,0.9983342289924622
83,4.0356669425964355,0.9986869692802429,3.659898281097412,0.998267412185669
84,5.102858543395996,0.9983397126197815,2.01112961769104,0.9990479350090027
85,3.5829615592956543,0.9988342523574829,2.091170310974121,0.9990100264549255
86,3.765662908554077,0.9987748265266418,3.9223880767822266,0.9981431365013123
87,4.293586254119873,0.9986030459403992,3.859046459197998,0.9981731176376343
88,3.8526947498321533,0.9987465143203735,4.43684196472168,0.99789959192276
89,4.921233654022217,0.9983988404273987,4.221407890319824,0.9980015754699707
90,3.957062244415283,0.9987125396728516,3.634502410888672,0.9982793927192688
91,3.63576602935791,0.9988170862197876,4.177509784698486,0.9980223774909973
92,4.026927471160889,0.9986898303031921,2.97050142288208,0.9985937476158142
93,2.9441304206848145,0.9990420937538147,2.436587333679199,0.9988465309143066
94,2.5262773036956787,0.9991780519485474,2.0309770107269287,0.9990385174751282
95,1.748443603515625,0.9994311332702637,0.8473280668258667,0.9995988607406616
96,0.6640325784683228,0.9997839331626892,1.1502153873443604,0.9994555115699768
97,0.8592017889022827,0.9997204542160034,0.5152753591537476,0.9997560381889343
98,0.5180342793464661,0.9998314380645752,0.4106404483318329,0.9998056292533875
99,0.5206245183944702,0.9998306035995483,0.5248144268989563,0.9997515678405762
100,0.44079312682151794,0.9998565912246704,0.41677844524383545,0.9998027086257935
101,0.4056970477104187,0.9998679757118225,0.9361454248428345,0.999556839466095
102,0.791558563709259,0.9997424483299255,0.7036389708518982,0.9996668696403503
103,0.6509348154067993,0.999788224697113,0.6372661590576172,0.9996983408927917
104,0.7493755221366882,0.9997561573982239,0.4730498790740967,0.9997760653495789
105,0.5495245456695557,0.9998211860656738,0.4383860230445862,0.9997924566268921
106,0.6198145151138306,0.9997983574867249,0.47770828008651733,0.9997738599777222
107,0.7013226747512817,0.9997718334197998,0.3540973663330078,0.9998323917388916
108,0.5900794863700867,0.9998080134391785,0.3979797959327698,0.999811589717865
109,0.5745992064476013,0.9998130202293396,0.21048909425735474,0.9999003410339355
110,0.36201202869415283,0.9998822212219238,0.23626911640167236,0.9998881220817566
111,0.37644127011299133,0.9998775124549866,0.37992021441459656,0.9998201727867126
112,0.3273807168006897,0.9998934864997864,0.19976748526096344,0.9999054074287415
113,0.19577506184577942,0.9999362826347351,0.16525746881961823,0.9999217391014099
114,0.19766546785831451,0.9999356865882874,0.1353296935558319,0.9999359250068665
115,0.13831399381160736,0.9999549984931946,0.20069129765033722,0.999904990196228
116,0.19108174741268158,0.9999378323554993,0.35229963064193726,0.9998332262039185
117,0.2388809472322464,0.9999222755432129,0.22039803862571716,0.9998956918716431
118,0.17182956635951996,0.9999440908432007,0.19585803151130676,0.9999072551727295
119,0.1882808357477188,0.9999387264251709,0.20966383814811707,0.999900758266449
120,0.1822233498096466,0.9999406933784485,0.18907223641872406,0.9999104738235474
121,0.15713922679424286,0.9999488592147827,0.2169482707977295,0.999897301197052
122,0.16884121298789978,0.9999450445175171,0.18167516589164734,0.9999139904975891
123,0.1259463131427765,0.9999590516090393,0.1721271574497223,0.999918520450592
124,0.1031513661146164,0.9999664425849915,0.1803111732006073,0.9999146461486816
125,0.12840235233306885,0.9999582171440125,0.17030547559261322,0.9999193549156189
126,0.10205362737178802,0.9999668002128601,0.11599376797676086,0.9999451041221619
127,0.06939158588647842,0.9999774098396301,0.08961375057697296,0.9999575614929199
128,0.06595912575721741,0.9999785423278809,0.06370185315608978,0.9999698400497437
129,0.04822031036019325,0.9999843239784241,0.05286753177642822,0.9999749660491943
130,0.04340749606490135,0.9999858736991882,0.05410496145486832,0.9999743700027466
131,0.0507071353495121,0.9999834895133972,0.046289220452308655,0.9999780654907227
132,0.03876565024256706,0.9999873638153076,0.05187825858592987,0.9999754428863525
133,0.04199656471610069,0.9999863505363464,0.052123233675956726,0.999975323677063
134,0.05963673070073128,0.9999805688858032,0.06551112234592438,0.9999690055847168
135,0.054258156567811966,0.9999823570251465,0.049760881811380386,0.9999764561653137
136,0.04753125458955765,0.9999845623970032,0.04155995696783066,0.9999803304672241
137,0.05113519728183746,0.9999833703041077,0.04000224173069,0.9999810457229614
138,0.04694167897105217,0.9999847412109375,0.03545447438955307,0.9999831914901733
139,0.04388343170285225,0.9999856948852539,0.03541141748428345,0.9999832510948181
140,0.044344473630189896,0.9999855756759644,0.02720530331134796,0.9999871253967285
141,0.03763986751437187,0.999987781047821,0.024973515421152115,0.9999881982803345
142,0.03397898003458977,0.9999889731407166,0.027192886918783188,0.9999871253967285
143,0.03630434721708298,0.9999881982803345,0.028438447043299675,0.9999865293502808
144,0.03145667538046837,0.9999897480010986,0.02295910380780697,0.9999891519546509
145,0.02464080974459648,0.9999919533729553,0.026218188926577568,0.9999876022338867
146,0.025682788342237473,0.9999916553497314,0.027677414938807487,0.9999868869781494
147,0.02700698748230934,0.999991238117218,0.027538854628801346,0.9999869465827942
148,0.02478465996682644,0.9999919533729553,0.02820243313908577,0.9999866485595703
149,0.025017069652676582,0.9999918341636658,0.03234093636274338,0.9999846816062927
